ItemID,name_rus,description,brand_name,CommercialTypeName4,PriceDiscounted,item_time_alive,seller_time_alive,item_count_sales30,item_count_returns30,true_label,ensemble_proba,reasoning
4791,"Apple Смартфон iPhone 15 Pro 8/256 ГБ, белый","Apple iPhone 15 Pro — сверхпрочный смартфон, изготовленный из титана. Устройство работает на мощном процессоре Apple A17 Bionic Pro и обладает передовой оптикой профессионального уровня.<br/><br/>Стильный<br/><br/>Модель получила самые тонкие рамки дисплея из всей линейки iPhone, благодаря чему полезная площадь экрана увеличилась. Боковые грани обзавелись легким закруглением, что положительно сказалось на эргономике смартфона.<br/><br/>Вместо переключателя громкости, устройство получило новую программируемую кнопку с приятным виброоткликом. На нее можно назначить различные дей",Apple,Iphone Apple 15,1190.760873306442,195,195.0,0,0,0,0.42337575927376747,"Вероятность контрафакта составляет 42.34%, что указывает на то, что модель имеет значительное количество признаков, которые могут быть использованы для проверки оригинальности устройства.

Признаки, указывающие на возможность подделки:

- Модель имеет очень высокую цену относительно других моделей Apple, особенно для модели с таким большим объемом памяти (256 ГБ).
- Модель имеет очень высокие характеристики, такие как использование титана для корпуса и специальное программирование кнопки громкости.
- Модель имеет очень короткий срок продаж (195 дня), что может указывать на быстрое распространение поддельных устройств.
- Модель имеет очень короткий срок возврата (0 дней), что также может указывать на быстрое распространение поддельных устрой"
45446,Метеостанция Kitfort КТ-3377,"Метеостанция КТ-3377 — это прибор, который позволяет следить за показаниями температуры и влажности в помещении и на улице, а также фазой луны. Вы можете выбрать единицы измерения температуры: градусы Цельсия (°C) или Фаренгейта (°F).<br/><br/>На дисплее КТ-3377 отображаются индикатор комфорта, время, дата и день недели. Прибор показывает максимальное и минимальное значение температуры и влажности в помещении, а также на улице за сутки. Также метеостанция даёт возможность установить будильник.<br/><br/>В комплекте один датчик для получения показаний температуры и вл",,Погодная станция,734.9723352465234,7,892.0,0,0,1,0.6389908641576767,"Предположим, что модель оценила вероятность контрафакта как 63.90%. Это значит, что существует значительная вероятность того, что эта карточка является поддельной. Вот почему:

1. **Цена**: Карточка стоит значительно меньше, чем обычно. Поддельные товары часто предлагают более низкие цены, чтобы завлечь покупателей.

2. **Продажи за 30 дней**: Нулевые продажи говорят о том, что карточка не была продана. Поддельные товары часто не имеют продаж, чтобы скрыть их от покупателей.

3. **Возраст продавца**: Продавец этой карточки имеет очень длинный возраст (892 дня), что может быть связано с тем, что он занимается продажей поддельных товаров"
67604,"Джойстик, Беспроводной геймпад для Sony Playstation 4, Телефона, ПК / Dual, Черный",,,Джойстик,746.2407422363215,170,498.0,0,0,0,0.6420201063156128,"При анализе карточки маркетплейса, модель оценивает вероятность контрафакта основываясь на ряде факторов, таких как цена, возраст продавца и продаж, а также количество возвратов. В данном случае, модель предсказала вероятность контрафакта в 64.20%, что является средним уровнем.

При этом, если вероятность контрафакта низкая, то это может свидетельствовать о том, что товар действительно оригинальный. Например, если цена очень низкая или продавец имеет большое количество продаж, это может указывать на возможность покупки оригинального товара. Однако, если вероятность контрафакта высока, это может говорить о возможности подделки. Например, если цена значительно выше рыночных норм, продавец имеет мало продаж или"
169147,"Poco Смартфон 8/, фиолетовый","В модели комбинируется мощный процессор, топовая система камер, оптимизированное ПО, улучшенная система охлаждения, четкий и красочный дисплей, передовые модули связи и энергоемкий аккумулятор.",Poco,Смартфон,907.4716843854742,2,2.0,0,0,0,0.4869240000844002,"Вероятность контрафакта составляет 48.69%, что указывает на то, что карточка была обработана с использованием алгоритмов машинного обучения для предсказания вероятности того, является ли она оригиналом или контрафактом. Эти алгоритмы могут анализировать множество факторов, таких как характеристики устройства, его цену, отзывы покупателей, а также другие данные, которые были собраны ранее. Однако без доступа к данным, используемых для этих расчетов, сложно точно сказать, какие именно факторы играют ключевую роль в этом прогнозе.

Признаки, указывающие на вероятность контрафакта:

- Модель смартфона имеет название ""Poco Sмартфон 8/"", что может быть ошибкой в написании.
- Ценник 907.4716"
136021,"Батарейка алкалиновая GP Super, AAA, LR03-5BL, 1.5В, отрывной блистер, 5 шт","Батарейки типоразмера ААА широко используют в беспроводных электронных устройствах: аудиоплеерах, радиоприёмниках, фотоаппаратах. Помимо широкой сферы применения, такие элементы питания отличаются малыми габаритами: их удобно хранить дома с запасом, а также брать в походы и путешествия.Используйте щелочные батарейки с любыми устройствами: от тех, которые не создают долговременных и интенсивных нагрузок, до потребляющих значительный ток. Это могут быть как пульты дистанционного управления для ТВ, калькуляторы, часы, так и фотовспышки, радиоуправляе",ARIA,Типовая батарейка,1695.9925811129187,36,933.0,0,0,1,0.3832990303635597,"Предположим, что модель оценила вероятность контрафакта как 38.33%. Это значит, что она предполагает, что у этой карточки есть 38.33% шансов быть counterfeit. 

Если прогноз низкий, то это может указывать на несколько признаков:

1. **Наличие оригинального изображения или упаковки**: Если карточка имеет оригинальное изображение бренда, оригинальную упаковку или оригинальный дизайн, это может подтвердить её оригинальность.

2. **Свежесть производства**: Если карточка была выпущена недавно, это может указывать на её оригинальность. Свежие продукты обычно имеют меньшую вероятность быть counterfeit.

3. **Текстурная и текстурирован"
46267,"Батарейка цинковая GP, ZA13 (PR48)-6BL, для слуховых аппаратов, 1.45В, блистер, 6 шт","Миниатюрный элемент питания предназначен для слуховых аппаратов. Кнопочные батарейки классифицируют по высоте, диаметру, напряжению, ёмкости, химическому составу. Перед покупкой посмотрите наименование вашего элемента питания или требования от производителя к прибору и следуйте рекомендациям ниже, чтобы приобрести аналогичную батарейку.Первые две буквы в маркировке обозначают тип элемента.CR — литиевая батарейка, напряжение 3 В.LR — щелочная, 1,5 В.SR — серебряно-цинковая, 1,55 В.PR — воздушно-цинковая, 1,4 В.После букв следуют три или четыре цифры, которые ",ARIA,Типовая батарейка,1739.0153624074426,36,933.0,0,0,1,0.31049430929124355,"Вероятность контрафакта составляет 31.05%, что означает, что карточка была сделана с учетом риска того, что она может быть подделкой. Это может быть связано с тем, что информация о цене, количестве продаж и других деталях может быть легко изменена или фальсифицирована. Однако, если карточка содержит точное описание модели, ее бренда, цены и других важных данных, то это может служить основанием для доверия. Также важно отметить, что наличие фотографии или изображения модели также может помочь в проверке оригинальности.

### Причины высокой вероятности контрафакта:

1. **Неправильная цена**: Карточка может содержать информацию о том, что товар стоит дороже реального市场价格, что является признаком"
215008,"Батарейка алкалиновая GP Super, AAAA, LR8D425(LR61)-2BL, 1.5В, блистер, 2 шт",,ARIA,Типовая батарейка,1702.7036071435346,36,933.0,0,0,1,0.6285442262887955,"Предположим, что модель оценила вероятность контрафакта как 62.85% по следующим признакам:

1. **Название и описание**: Название ""Батарейка алкалиновая GP Super"" может быть схожим с другими моделями, но без детального описания может вызвать сомнения.

2. **Бренд**: АRIA - это известный бренд, но без дополнительного описания или спецификации модели, его можно назвать обычным брендом.

3. **Категория**: ""Типовая батарейка"" - это общее определение, которое не делает модель уникальной.

4. **Цена**: 1702.7036071435346 рублей - это средняя цена для этой категории товаров, но без информации о производит"
159294,Смарт-часы Apple Watch Series 9 41mm Silver Aluminium Sport Loop,"Смарт-часы Apple Watch Series 9 41 мм Silver Aluminium Sport Loop оснащены сенсорным экраном Retina LTPO OLED, обладающий высокой яркостью 2000 нит, что позволяет легко считывать информацию даже под солнечными лучами. Корпус изготовлен из алюминия и защищен от проникновения влаги — выдерживает погружение под воду на глубину до 50 м. 
Новый чип S9 с 5,6 млрд транзисторов обеспечивает стабильную работу, быстрый отклик и поддержку двойного касания: чтобы принять входящий звонок, посмотреть поступившее уведомление, контролировать воспроизведение музыки нужно дважды прикоснуться кончиком ",Apple,SmartWatch Apple 9,1098.7527501013465,53,163.0,0,0,0,0.6988589018583298,"При анализе карточки маркетплейса для определения вероятности контрафакта, основанный на данных о модели, возрасте товара, продажах и других характеристиках, можно сделать вывод, что модель имеет низкий уровень вероятности контрафакта.

При этом, основываясь на данных о ценах, возрасте продавца и количестве продаж за последние 30 дней, можно сделать вывод, что модель является оригинальной. Это объясняется тем, что такие параметры обычно характерны для товаров, которые были официально представлены в магазинах или через официальные каналы продаж. 

Также стоит отметить, что информация о бренде и категории также подтверждает оригинальность модели. Например, ""Apple"" - это бренд, который известен своей надежностью и качеством, поэтому использование его продукции обычно связан"
59565,Беспроводная мышь Xiaomi MIIIW Wireless Mouse Silent Black (MWWM01),"Xiaomi MIIIW Wireless Mouse Silent Black (MWWM01) – беспроводная бесшумная портативная мышь с USB-приемником. Имеет кнопку отключения звука, удобный захват и 3 режима регулировки DPI. Запатентованная конструкция крышки с винтом, модный дизайн, нескользящая текстура. Стоит только подключить мышь и начать работу.<ul><li>Тип подключения: Радиоканал 2.4 ГГц</li><li>Материал корпуса: ABS пластик</li><li>Цвет: Черный</li><li>Разрешение оптического сенсора: 800/1200/1600 dpi</li><li>Совместимость: Mac OS X 10.10 и выше / Windows 10</li><li>Особенности: Количество клавиш: 3</li><li>Входное напряжение: 3 В</li><li>Питание: 2 x AAA</li><li>Радиус ",Xiaomi,Мышь,721.2802510618085,101,135.0,0,0,0,0.3026675693690777,"Предположим, что модель была оценена по следующим признакам:

1. **Информация о бренде**: Xiaomi - это известный бренд, который часто выпускает качественные устройства. Это может сделать предположение о том, что эта карточка является оригиналом.

2. **Информация о модели**: Xiaomi MIIIW Wireless Mouse Silent Black (MWWM01) - это название модели, которое обычно соответствует оригинальному продукту. 

3. **Информация о ценах**: Цены на оригинальные устройства могут быть значительно выше, чем на поддельные. Однако, если цена соответствует цене оригинала, это также может свидетельствовать о его оригинальности.

4. **Информация о возрасте товара и продавца**: Товар имеет короткий возраст (101 день), что может указывать на то, что он"
23677,Аккумулятор (батарея) Samsung Galaxy A71 (A715F) (EB-BA715ABY) Премиум,"Премиальный аккумулятор ( батарея) для    A71 (A715F)
(EB-BA715ABY)",,Аккумулятор для мобильного телефона,738.2702779768861,7,86.0,0,0,1,0.5014013051986694,"Вероятность контрафакта составляет 50.14%, что указывает на то, что карточка была обработана с помощью алгоритмов машинного обучения и искусственного интеллекта. Эти алгоритмы могут анализировать множество факторов, таких как внешний вид, характеристики, отзывы покупателей и другие данные, чтобы сделать предсказание о том, является ли продукт оригиналом или контрафактом. В данном случае, вероятность 50.14% может быть объяснена тем, что карточка была обработана таким образом, что она показывает среднюю степень оригинальности.

Возможно, эти признаки помогают определить, что карточка была обработана с использованием алгоритмов машинного обучения и искусственного интеллекта:

1. **Информация о бренде"
45994,"Клавиатура для компьютера игровая с мышкой Aula F2023, клавиатура проводная с RGB-подсветкой","Комплект Aula F2023 включает в себя проводную игровую клавиатуру и мышь, идеально подходящую для геймеров и офисных пользователей. Эта полноразмерная клавиатура оснащена удобными механическими клавишами, обеспечивающими быстрый и четкий отклик на каждое нажатие. Благодаря RGB-подсветке, вы сможете настроить режимы под ваши предпочтения, создавая уникальную атмосферу для игр или работы.<br/><br/>Проводная клавиатура и проводная мышь в этом комплекте обеспечивают надежное подключение без задержек и помех. С разрешением мыши на уровне 3600 DPI, вы сможете точно и б",AULA,Клавиатура,772.0200751315059,2,519.0,0,0,0,0.6043401062488556,"Предположим, что модель оценила вероятность контрафакта как 60.43%. Это значит, что она считает, что шанс контрафакта составляет около 60.43% из всех возможных вариантов. 

Если прогноз низкий, это может быть связано с тем, что модель учитывает следующие признаки:

1. **Использование старых данных**: Возможно, данные о продажах и ценах были собраны несколько лет назад, когда рынок был менее конкурентным и более стабильным.

2. **Недостаточное количество отзывов**: Малое количество отзывов может говорить о том, что продукт пока не получил должного внимания со стороны покупателей.

3. **Отсутствие информации о производителе**: Отсутствие информации о бренде или производителе может указывать на"
200978,"COMICA Микрофон петличный, черный","Петличный микрофон Comica V01SP(MI) Lightning 4,5m предназначен для использования со смартфонами или планшетами с Lightning интерфейсом. Длина кабеля составляет - 4.5 метра. Поролоновая ветрозащита в комплекте.  Краткие технические характеристики:<ul><li>диаграмма направленности: всенаправленный</li><li>чувствительность: -35дБ ±2дБ</li><li>диапазон регулировки усиления: -10дБ</li><li>частотный диапазон: 60Гц - 18кГц</li><li>соотношение шум/сигнал: >65дБ</li><li>уровень звукового давления: 100дБ</li></ul>",COMICA,Микрофон,918.2573826856376,336,380.0,0,0,0,0.3444458395242691,"При анализе карточки маркетплейса, которая была сделана по запросу ""COMICA Микрофон петличный, черный"", можно сделать вывод, что модель имеет следующие признаки:

- **Низкая цена**: Это может быть связано с тем, что продукт является counterfeit (подделкой). Подделчики часто предлагают товары со значительно более низкой ценой, чтобы завлечь покупателей и затем обмануть их.

- **Низкий возраст товара**: Хотя это может быть связано с тем, что товар недавно был добавлен на сайт, но также может указывать на то, что он был быстро продан после того, как был добавлен. Это может быть связано с тем, что поддельные товары обычно быстро удаляются из каталогов, чтобы предотвратить их обнаружение.

- **Низкий возраст"
213802,Универсальные сменные насадки для электрических зубных щеток Xiaomi T300 / T500 / T700,"Универсальные сменные насадки для электрических зубных щеток подходят для Xiaomi Mi Smart Electric Toothbrush Mijia Т300 / T500 / T300.<br/><br/>Одним из главных преимуществ универсальных насадок является их повышенная эффективность благодаря наличию на 40 процентов большего количества щетинок по сравнению с обычными щетками. Используемая новейшая технология гарантирует плотное распределение щетинок на насадке.<br/><br/>За счёт большего соприкосновения с поверхностью зубов во время чистки, насадки эффективно удаляют даже самые труднодоступные загрязнения. Благодаря скругленным ",OVEZA,Аксессуары для электрических зубных щеток,582.1940398617443,152,332.0,0,0,0,0.4819977879524231,"Вероятность контрафакта составляет 48.20%, что указывает на то, что карточка была обработана AI-машиной и содержит много фраз, которые могут быть использованы для подделки. Например, текст может содержать информацию о том, что продукт был создан или модифицирован без согласования с брендом, что часто используется для подделки. Также возможно, что информация о ценах или возрасте товара была изменена или добавлена для подделки. Однако, это предположение основано исключительно на анализе текста карточки и не основывается на проверках внешних источников.

Возможно, что карточка была обработана AI-машиной и содержит много фраз, которые могут быть использованы для подделки. Например, текст может содержать информацию о том, что продукт был создан или"
186052,"BNR БАТЯ НА РАЙОНЕ Наушники беспроводные с микрофоном, Bluetooth, Lightning, белый","<p>Встречайте беспроводные Bluetooth наушники вакуумные Pods PRO 2, идеально подходящие для iOS и Android устройств. Эти наушники сочетают превосходное качество звука с современным дизайном, а их белый цвет добавляет им стиль и элегантность. Pods PRO 2 - идеальный выбор для всех, кто ищет лучшие аудио решения.</p><p></p><p>Беспроводные наушники Pods PRO 2 предоставляют объемный звук, который позволяет вам наслаждаться любимой музыкой, подкастами и аудиокнигами в высоком качестве. Они идеально подходят для пользователей iPhone, а также устройств на Android - будь то Xiaomi, Samsung, Oppo, POCO, realme или v",BNR БАТЯ НА РАЙОНЕ,Наушники TWS,666.7890090848723,0,526.0,0,0,0,0.576134979724884,"При анализе карточки маркетплейса, я увидел следующие признаки, которые могут повлиять на вероятность контрафакта:

- **Цена**: Карточка указывает цену 666.7890090848723 руб., что является очень низкой для качественных наушников. Это может быть признаком контрафакта, поскольку такие устройства часто предлагают значительно более низкие цены по сравнению с正版ами.

- **Продажи за 30 дней**: Карточка сообщает, что продажи за 30 дней составляют 0 штук. Это также может быть признаком контрафакта, так как正品 обычно имеют значительные продажи.

- **Возраст продавца**: Продавец имеет возраст 526 дней, что является небольшим"
209904,Беспроводная портативная колонка Flip 6 с Bluetooth / Black,,JBL,Портативная акустическая система,810.3954736660157,17,553.0,34,4,0,0.5767397284507751,"Вероятность контрафакта для этой карточки составляет 57.67%. Это значит, что модель предсказывает, что 57.67% из всех покупателей, которые могут быть интересоваться данной продукцией, вероятно, будут считать ее подделкой или контрафактом.

При этом, если вероятность контрафакта высока, то это может свидетельствовать о том, что:

- Карточка была опубликована недавно и не успела получить много отзывов от реальных пользователей;
- У-commerce-сервис не проверил точный срок годности товара;
- Товар был представлен без фотографий или других подробностей, что делает его менее可信的。

Вероятно, что модель использует базовые данные о товаре и информации о продавце для расчета вероятности конт"
55941,Philips Сменные лезвия one blade QP240/50,"Philips - это ведущая технологическая компания, нацеленная на улучшение качества жизни людей на всех этапах континуума здоровья - от ведения здорового образа жизни, профилактики и ранней диагностики до лечения и ухода на дому. Philips обладает глубокой экспертизой в сфере потребительских товаров и здравоохранении и использует передовые технологии для предоставления комплексных решений. Компания занимает лидирующие позиции в области медицинской визуализации, мониторинга пациентов и ИТ-систем, а также решений для персонального ухода и техники для дома. Сме",Philips,Аксессуары для электробритв,889.7279715949076,151,796.0,0,0,0,0.39712052419781685,"При анализе карточки маркетплейса, я обратил внимание на следующие признаки, которые могут влиять на вероятность контрафакта:

1. **Цена**: Низкая цена может быть предиктором контрафакта, поскольку正品 обычно дороже.

2. **Возраст товара**: Товар с коротким сроком годности или недавно поставленный может быть более подверженным к контрафакту.

3. **Продажи за 30 дней**: Низкие продажи могут указывать на проблему с оригинальностью товара.

4. **Возвраты за 30 дней**: Наличие возвратов может свидетельствовать о том, что товар был поддельным.

5. **Значение бренда**: Покупатель часто обращается к брендам, известным своей"
115763,Увлажнитель воздуха Kitfort КТ-2835 (+подарок),"Ультразвуковой увлажнитель воздуха Kitfort KT-2835 увлажняет воздух в помещении, создавая хороший микроклимат для проживания людей. Увлажнитель КТ-2835 простой в эксплуатации и обслуживании, отличается высокой надежностью в работе. Может использоваться в помещениях, площадь которых не превышает 25–35 м². Ультразвуковые увлажнители считаются наиболее эффективными и безопасными из существующих увлажнителей воздуха. Принцип работы такого увлажнителя прост. Внутри него стоит пьезокерамический излучатель, погруженный в воду, который с помощью ультразвуковых к",REDMOND,Увлажнитель воздуха,785.9026495242858,109,983.0,0,0,0,0.6410933881998062,"При анализе карточки маркетплейса, можно заметить несколько признаков, которые могут повлиять на вероятность того, что увлажнитель воздуха Kitfort КТ-2835 является реальным товаром от бренда REDMOND:

1. **Цена**: Стоимость увлажнителя Kitfort КТ-2835 составляет около 785 рублей, что довольно низкая по сравнению с ценами на аналогичные модели других брендов или производителей. Это может быть признаком подделки, поскольку такие устройства обычно дороже.

2. **Возраст продавца**: Продавец этого товара имеет более 983 днями старше, чем у большинства продавцов на этом сайте. Это может указывать на то, что этот товар был продан ранее, что делает его менее значимым для текущего продавца"
8288,Отпариватель для одежды ручной зеленый 140 мл,Заводские данные<br/><br/>Страна-производитель: Китай<br/><br/>Общие параметры<br/><br/>Тип: отпариватель<br/><br/>Вид отпаривателя: ручной<br/><br/>Модель: DEXP HJ-1500H<br/><br/>Основной цвет: зеленый<br/><br/>Дополнительный цвет: серебристый<br/><br/>Основные характеристики<br/><br/>Мощность: 1500 Вт<br/><br/>Интенсивность подачи пара: 25 г/мин<br/><br/>Объем бака для воды: 140 мл<br/><br/>Время нагрева до готовности к работе: 25 сек<br/><br/>Время непрерывной работы: 6 мин<br/><br/>Управление и функционал<br/><br/>Управление: кнопочное<br/><br/>Дисплей: нет<br/><br/>Индикация: индикатор включения<br/><br/>Регулировка- интенсивности ,DEXP,Отпариватель,860.5803370171552,87,1081.0,0,0,0,0.3691217266023159,"Модель оценила вероятность контрафакта как 36.91%. Это значит, что модель предполагает, что вероятность того, что этот товар является counterfeitом, составляет около 36.91% из всех возможных вариантов. 

При этом, если модель оценивает вероятность контрафакта как 36.91%, то это может быть связано с несколькими факторами:

1. **Наличие недостатков или проблем:** Например, наличие дефектов в конструкции, несоответствие характеристикам или внешнем виде товара могут указывать на его поддельность.

2. **Отсутствие официального дилера:** Если товар был найден без официального представителя производителя, это может свидетельствовать о том, что он может быть counterfeitным.

3. **Низ"
109325,"Клавиатура проводная, механическая, клавиш - 68, USB, черная","Клавиатура проводная ARDOR GAMING Immortality mini является механической и отличается повышенным ресурсом, рассчитанным на 50 млн нажатий. С интегрированной RGB-подсветкой исключены погрешности ввода при слабом внешнем освещении. Отсутствие цифрового блока обуславливает компактные размеры аксессуара.Клавиатура проводная ARDOR GAMING Immortality mini синхронизируется с необходимым устройством через 1.8-метровый USB-кабель. Линейные переключатели Kailh Red удивят плавным ходом и быстрым откликом на касания. Выполненный из пластика корпус не разочарует внезапным появлением поврежде",ARDOR GAMING,Клавиатура,937.755938542642,87,1081.0,0,0,0,0.4348459765315056,"Предположим, что модель оценила вероятность контрафакта как 43.48%. Это значит, что она предполагает, что у модели есть шанс на то, чтобы быть counterfeit. Чтобы понять, почему это произошло, давайте рассмотрим два основных аспекта:

1. **Предположительный уровень качества**: Модель оценила вероятность контрафакта как 43.48%, что указывает на то, что она считает, что у модели есть значительное количество возможностей для того, чтобы стать counterfeit. Это может быть связано с тем, что модель была создана или модифицирована без учета стандартов оригинального продукта.

2. **Информация о производителе и цена**: Модель также указала, что бренд ""ARDOR GAMING"" и цена 93"
79020,"Вытяжка подвесная кухонная 180 м/ч, 100 Вт, режимы - отвод/циркуляция, ширина - 49.7 см, надежный","Вытяжка подвесная DEXP MSH340 выполнена в металлическом корпусе и имеет уменьшенную ширину 49.7 см, что делает ее идеальным решением для небольших кухонных помещений. Производительность прибора равна 180 м³/ч, при этом мощность остается на уровне 100 Вт. Стандартно на выходе устанавливается жировой фильтр, который улавливает частицы гари, жира и других загрязнений, не позволяя им скапливаться на воздуховоде и поверхности мотора. В режиме «Отвод» имеет место стандартное подключение вытяжки к вентиляционному отверстию. Антивозвратный клапан не позволяет загряз",DEXP,Вытяжка,905.2765124342776,9,41.0,0,0,0,0.5359921902418137,"Предположим, что модель оценила вероятность контрафакта как 53.60% по следующим признакам:

1. **Цена**: Маленькая цена может быть вызвана различными причинами, но она также может указывать на возможность контрафакта, поскольку производители часто используют более дешевые материалы или технологии.

2. **Возраст товара**: Товар с коротким сроком жизни (в данном случае всего 9 дней) может быть связан с возможностью его использования для контрафакта, особенно если он был бы изготовлен из недорогих материалов.

3. **Продажи за 30 дней**: Отсутствие продаж за 30 дней может указывать на то, что товар еще не был реализован, что может быть связано с тем, что он был использован для контрафакта.

4. **Возвраты"
7551,Планетарный миксер Mivis КТ-3464,нет описания,Mivis,Миксер стационарный/планетарный,1029.23426053986,2,2.0,0,0,1,0.64814293384552,"При анализе карточки маркетплейса для определения вероятности контрафакта, основным признаком является информация о возрасте товара и продавца. В данном случае, возраст товара составляет всего 2 дня, а возраст продавца также 2 дня. Это может указывать на то, что товар был недавно поставлен на рынок или продан, что снижает вероятность его подделки. Однако, это не исключает возможность наличия поддельных товаров, особенно если они были быстро проданы после появления на рынке. Поэтому, хотя возраст товара короткий, он не является достаточным основанием для полного отрицания вероятности контрафакта.

Возможная подделка может быть подтверждена следующими признаками:

1. **Недостаточно подробное описание:** Отсутствие дет"
107335,Планетарный миксер Mivis КТ-4407,нет описания,Mivis,Миксер стационарный/планетарный,1029.904035153421,2,2.0,0,0,1,0.5545474290847778,"При анализе карточки маркетплейса для определения вероятности контрафакта, основным признаком является информация об оригинальности товара. В данном случае, модель оценила вероятность контрафакта как 55.45%, что указывает на низкий уровень доверия к оригинальному происхождению продукта.

Возможные причины такого прогноза:

1. **Недостаточная информация**: Карточка не содержит информации о сертификатах или аккредитации, которые обычно свидетельствуют о том, что товар был проверен и удостоен соответствующего статуса.

2. **Отсутствие гарантий или обещаний**: Без официальных гарантий или обещаний о качестве товара, покупатель может быть менее уверен в его оригинальности.

3. **"
123287,Пиццамейкер Mivis КТ-3687,нет описания,Mivis,Бутербродница,938.5684162068172,2,2.0,0,0,1,0.45685987174510956,"При анализе карточки маркетплейса для определения вероятности контрафакта, основным признаком является возраст товара и продавца. Маркетплейс использует алгоритмы машинного обучения для предсказания вероятности контрафакта, основываясь на данных о ценах, количестве продаж и других факторах.

В данном случае, модель оценила возраст товара и продавца как 2 дня. Это может быть связано с тем, что информация о том, когда был создан или продан товар, отсутствует в карточке. Без этой информации невозможно точно определить, является ли товар оригинальным или контрафактом. Однако, без дополнительных данных, нельзя сделать вывод о том, является ли товар подделкой или оригиналом. 

При этом, если бы возраст товара и продавца"
129291,Миксер Mivis КТ-3446,нет описания,Mivis,Миксер стационарный/планетарный,867.3762041411547,2,2.0,0,0,1,0.5531221926212311,"При анализе карточки маркетплейса для определения вероятности контрафакта, основным признаком является информация об оригинальности товара. В данном случае, модель оценила вероятность контрафакта как 55.31%, что указывает на высокую вероятность того, что этот товар может быть подделкой.

Возможные причины такого прогноза:

1. **Недостаточная информация**: Карточка не содержит информации о сертификатах или документах, которые обычно подтверждают оригинальность товаров. Это может указывать на то, что данные о товаре недостоверны или не проверены.

2. **Отсутствие отзывов покупателей**: Отзывы и рецензии часто помогают в определении качества и оригинальности товара. Отсутствие таких отзывов может св"
203385,Утюг Braun TexStyle5 SI5037VI,Мощность 2700 Вт. Паровой удар 200 г/мин. Мощность подачи пара 0-50 г/мин. Тип подошвы: SuperCeramic 3D FreeGlide. Резервуар для воды 300 мл. Автоотключение. Система очистки от накипи. Длина сетевого шнура 2 метра. Анти-капля.,Braun,Утюг,919.3521645240114,20,32.0,0,0,0,0.583485335111618,"Вероятность контрафакта зависит от множества факторов, таких как внешний вид товара, его состояние и характеристики. В данном случае, модель оценила вероятность контрафакта как 58.35%, что может быть связано с несколькими факторами:

1. **Внешний вид**: Карточка указывает, что утюг имеет тип подошвы ""SuperCeramic 3D FreeGlide"", что является уникальным и дорогостоящим оборудованием. Это может указывать на то, что утюг был произведен в более дорогих странах или компаниями, которые могут иметь больше шансов на производство оригинального оборудования.

2. **Характеристики**: Утюг имеет мощность 2700 Вт, паровой удар 200 г/мин, резер"
134468,Сервер Dell R450-4LFF-01T,"<li><b>Максимальное количество дисков, форм фактор диска</b> 4(LFF)<li><b>Контроллер жестких дисков</b> PERC H755<li><b>RAID</b> 0/1/5/6/10/50/60<li><b>Тип оперативной памяти</b> DDR4<li><b>Максимальный объем оперативной памяти,  Гб</b> 1024.0000<li><b>Слоты для оперативной памяти</b> 16<li><b>Количество встроенных вентиляторов</b> 7<li><b>Дополнительная информация</b> iDRAC9 Enterprise<li><b>Порты ввода-вывода</b> Спереди: Dedicated iDRAC Direct micro-USB, USB 2.0, VGA; сзади: USB 2.0, USB 3.0, VGA <li><b>Вес, кг</b> 18.6200<li><b>Количество процессоров (максимальное количество)</b> 0(2)<li><b>Встроенный сетевой интерфейс</b> 2xGE, OCP 3.0<li><b>Форм фактор</b> 1U Rack<li><b>Блок питания,",Dell,Сервер,1265.275568902381,41,60.0,0,0,0,0.46830471232533455,"Предположим, что модель оценила вероятность контрафакта как 46.83% по основным признакам карточки.

### Причины, которые могут привести к низкой вероятности контрафакта:

1. **Информация о производителе и модели**: Карточка указывает бренд Dell, что обычно является гарантией оригинальности. Однако, если информация о производителе или модели отсутствует или не соответствует реальному устройству, это может быть предупредительным сигналом.

2. **Описание устройства**: Маркетплейс предоставляет полное описание устройства, включая характеристики, тип контроллера жестких дисков, RAID-стандарти и другие детали. Если описание содержит ошибки или недостаточно точных данных, это может указывать на возможную подделку"
